                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    470,                 0.6872,                 0.9893,                0.98318,                0.85524,                0.94068,                0.98235,                0.88717,                0.54892,                 0.5394,                0.93612,              0.0099536,              0.0099536,              0.0099536
                    471,                0.65448,                0.88784,                 1.0022,                0.86266,                0.92373,                0.98235,                0.89139,                0.52031,                0.53328,                0.92209,              0.0099535,              0.0099535,              0.0099535
                    472,                0.68252,                 1.0958,                0.98628,                0.85959,                0.88983,                0.97392,                0.88193,                0.53553,                0.55238,                0.92831,              0.0099534,              0.0099534,              0.0099534
                    473,                0.73516,                 1.0423,                0.99403,                0.89318,                0.87122,                0.97814,                0.88989,                 0.5366,                0.58705,                0.92737,              0.0099533,              0.0099533,              0.0099533
                    474,                0.75808,                 1.0109,                0.98428,                0.87798,                0.86864,                 0.9697,                0.86713,                0.57175,                0.60614,                 0.9392,              0.0099532,              0.0099532,              0.0099532
                    475,                0.76379,                 1.1533,                 1.0331,                0.82019,                0.89411,                0.97814,                0.88276,                0.53817,                0.60642,                0.92746,              0.0099531,              0.0099531,              0.0099531
                    476,                0.70623,                 1.0062,                0.99935,                0.74236,                0.90018,                0.97814,                0.86503,                0.60538,                0.70897,                0.96495,               0.009953,               0.009953,               0.009953
                    477,                0.74343,                 1.1318,                0.99896,                0.82545,                0.87991,                0.97672,                0.86794,                0.58924,                 0.6705,                0.95842,              0.0099529,              0.0099529,              0.0099529
                    478,                0.74446,                  1.112,                 1.0275,                0.81436,                0.86441,                0.98023,                0.86609,                0.60971,                0.73783,                0.96583,              0.0099528,              0.0099528,              0.0099528
                    479,                0.67847,                 1.0319,                0.98304,                0.83425,                0.87218,                0.97814,                0.88371,                0.56149,                 0.6809,                0.94542,              0.0099527,              0.0099527,              0.0099527
                    480,                0.65775,                0.95465,                0.98268,                0.89065,                 0.9035,                0.98235,                0.90021,                0.51155,                0.54768,                0.92554,              0.0099526,              0.0099526,              0.0099526
                    481,                0.68109,                0.95155,                0.98417,                0.84983,                  0.928,                0.97814,                0.88755,                0.52405,                0.53722,                0.93361,              0.0099525,              0.0099525,              0.0099525
                    482,                0.74068,                 1.1429,                 1.0474,                0.88657,                0.94003,                0.97814,                0.89579,                0.49194,                0.52144,                0.91027,              0.0099524,              0.0099524,              0.0099524
                    483,                0.66415,                0.96047,                 0.9983,                0.89782,                 0.9322,                0.97814,                0.88737,                0.50933,                0.52225,                 0.9122,              0.0099523,              0.0099523,              0.0099523
                    484,                0.74025,                 1.0963,                 1.0138,                0.91264,                0.92373,                0.98235,                0.91034,                0.49359,                0.51507,                0.90459,              0.0099522,              0.0099522,              0.0099522
                    485,                0.71658,                 1.0637,                0.99933,                0.92137,                0.92373,                0.97814,                0.90933,                0.46999,                0.50369,                0.89394,              0.0099521,              0.0099521,              0.0099521
                    486,                0.76747,                 1.1551,                 1.0384,                0.92531,                0.91525,                0.97814,                 0.8964,                 0.4975,                0.50173,                0.90603,               0.009952,               0.009952,               0.009952
                    487,                0.71139,                 0.9927,                 1.0033,                0.91895,                0.92373,                0.98235,                0.90086,                0.51304,                 0.5058,                0.91273,              0.0099519,              0.0099519,              0.0099519
                    488,                0.72812,                 1.0793,                 1.0354,                0.91342,                 0.9322,                0.97814,                0.89579,                0.52058,                0.50207,                0.91687,              0.0099518,              0.0099518,              0.0099518
                    489,                0.70116,                 1.1678,                 1.0349,                 0.9129,                0.92373,                0.97814,                0.89243,                0.51364,                0.50054,                 0.9123,              0.0099517,              0.0099517,              0.0099517
                    490,                0.80675,                 1.1288,                 1.0291,                0.91565,                0.91525,                0.97814,                0.89122,                0.51632,                0.50478,                0.91127,              0.0099516,              0.0099516,              0.0099516
                    491,                0.74119,                 1.0338,                 1.0142,                0.91418,                0.90678,                0.97814,                0.90212,                0.49383,                0.50646,                0.90673,              0.0099515,              0.0099515,              0.0099515
                    492,                0.68965,                0.96266,                0.99478,                 0.8798,                0.94915,                0.98657,                0.90703,                0.51912,                0.52098,                0.92707,              0.0099514,              0.0099514,              0.0099514
                    493,                0.70477,                0.92694,                0.98706,                0.87715,                0.94068,                0.98235,                0.89333,                0.53054,                0.52608,                0.92337,              0.0099513,              0.0099513,              0.0099513
                    494,                 0.6991,                 1.0277,                 1.0002,                0.87262,                0.94915,                0.98657,                0.90175,                0.51849,                0.52379,                0.92555,              0.0099512,              0.0099512,              0.0099512
                    495,                0.71478,                 1.0188,                0.98772,                0.87445,                0.95898,                0.98657,                0.90019,                0.53275,                0.53736,                0.93125,              0.0099511,              0.0099511,              0.0099511
                    496,                0.71896,                0.95073,                0.99765,                0.90578,                0.84746,                0.98235,                0.82156,                0.78049,                0.66719,                 1.0408,               0.009951,               0.009951,               0.009951
                    497,                0.77022,                 1.0846,                 1.0533,                0.79957,                0.80508,                0.97672,                0.82455,                0.75669,                0.84047,                 1.0402,              0.0099509,              0.0099509,              0.0099509
                    498,                0.73691,                0.99669,                 1.0068,                0.90745,                0.90858,                0.98235,                0.88819,                0.52862,                0.52865,                0.92142,              0.0099508,              0.0099508,              0.0099508
                    499,                0.71825,                0.94502,                0.97283,                0.82922,                0.98107,                0.98235,                0.88267,                0.56675,                0.54264,                0.92583,              0.0099507,              0.0099507,              0.0099507
                    500,                0.69277,                 1.0521,                0.99056,                0.84425,                 0.9661,                0.97814,                0.89074,                0.52753,                0.52619,                0.92276,              0.0099506,              0.0099506,              0.0099506
                    501,                0.73109,                 1.0983,                 1.0383,                0.91254,                0.92224,                0.97814,                  0.897,                0.51543,                0.51163,                0.91043,              0.0099505,              0.0099505,              0.0099505
                    502,                0.72233,                 1.0027,                0.99518,                0.89323,                0.93018,                0.97814,                0.90027,                0.48979,                0.50519,                0.90466,              0.0099504,              0.0099504,              0.0099504
                    503,                0.74643,                 1.1217,                 1.0301,                 0.8919,                0.93343,                0.97814,                0.89226,                0.51318,                0.53381,                0.90648,              0.0099503,              0.0099503,              0.0099503
                    504,                0.65902,                0.87476,                0.96208,                0.87881,                0.92286,                0.97814,                 0.8973,                0.51242,                0.57804,                0.91445,              0.0099502,              0.0099502,              0.0099502
                    505,                0.73871,                 1.0278,                  1.029,                0.89608,                0.91654,                0.97814,                 0.8889,                0.54597,                 0.5649,                0.92956,              0.0099501,              0.0099501,              0.0099501
                    506,                0.69341,                0.99901,                0.99712,                0.90079,                0.91996,                0.97814,                  0.892,                0.54675,                0.54345,                0.93144,                0.00995,                0.00995,                0.00995
                    507,                0.71564,                0.95434,                  1.012,                 0.9162,                 0.8856,                0.98235,                0.89271,                0.54563,                0.52788,                0.93522,              0.0099499,              0.0099499,              0.0099499
                    508,                0.70745,                  1.005,                0.98477,                0.90699,                 0.9309,                0.98235,                0.88333,                 0.5619,                0.54726,                0.93969,              0.0099498,              0.0099498,              0.0099498
